//Scripts must contain 6 fields with a | character between them
1) messageBox containing the record to be checked
2) check type (contains, match, startsWith, endsWith, contains, startsAndEndsWith (in which case the string must also contain a # to indicate the break) or nothing)
3) value to be looked for in the messageBox
4) action to be taken (playVideo, playAudio, log)
5) Path to the data file required for the action (relative to main folder configured in #####) - paths can use either \ or / characters.

//Testing
//tb_Message1|contains|low|playAudio|Data\Audio\Flyby.wav|
Script|Disable|0|101| //|Enable Shotglass Dialoug tree
Script|Disable|0|102| //|Disable Paladin Dialoug tree
Script|Disable|0|103| //|Disable Angel Dialoug tree
Script|Enable|0|104| //|Disable Briefing Dialoug tree
END|
EndScript|

SCRIPT|101|//|Funeral|
If|String|[String.Buffer2]|=|Company...|
Load|Audio|[Audio.Buffer]|48000|Data/Voice/Funeral/funpc0009.wav|
Audio|Play|[Audio.Buffer]|[Channel.Voice]|
BreakScriptCurrent|
EndIf|
If|String|[String.Buffer2]|=|Atten-SHUN!|
Load|Audio|[Audio.Buffer]|48000|Data/Voice/Funeral/funmi1.wav|
Audio|Play|[Audio.Buffer]|[Channel.Voice]|
BreakScriptCurrent|
EndIf|
If|String|[String.Buffer2]|=|Prepare arms!|
Load|Audio|[Audio.Buffer]|48000|Data/Voice/Funeral/funmi2.wav|
Audio|Play|[Audio.Buffer]|[Channel.Voice]|
BreakScriptCurrent|
EndIf|
If|String|[String.Buffer2]|=|Fire!|
Load|Audio|[Audio.Buffer]|48000|Data/Voice/Funeral/funpc0011.wav|
Audio|Play|[Audio.Buffer]|[Channel.Voice]|
BreakScriptCurrent|
EndIf|
//|Player Funeral
If|String|[String.Buffer1]|=|We are gathered here to pay tribute to one of our own, 2ND LT. ${[String.Name]}.|
Load|Audio|[Audio.Buffer]|48000|Data/Voice/Funeral/funpc0000.wav|
Audio|Play|[Audio.Buffer]|[Channel.Voice]|
BreakScriptCurrent|
EndIf|
If|String|[String.Buffer1]|=|We are gathered here to pay tribute to one of our own, 1ST LT. ${[String.Name]}.|
Load|Audio|[Audio.Buffer]|48000|Data/Voice/Funeral/funpc0001.wav|
Audio|Play|[Audio.Buffer]|[Channel.Voice]|
BreakScriptCurrent|
EndIf|
If|String|[String.Buffer1]|=|We are gathered here to pay tribute to one of our own, CAPTAIN ${[String.Name]}.|
Load|Audio|[Audio.Buffer]|48000|Data/Voice/Funeral/funpc0002.wav|
Audio|Play|[Audio.Buffer]|[Channel.Voice]|
BreakScriptCurrent|
EndIf|
If|String|[String.Buffer1]|=|We are gathered here to pay tribute to one of our own, MAJOR ${[String.Name]}.|
Load|Audio|[Audio.Buffer]|48000|Data/Voice/Funeral/funpc0003.wav|
Audio|Play|[Audio.Buffer]|[Channel.Voice]|
BreakScriptCurrent|
EndIf|
If|String|[String.Buffer1]|=|We are gathered here to pay tribute to one of our own, LT. COL. ${[String.Name]}.|
Load|Audio|[Audio.Buffer]|48000|Data/Voice/Funeral/funpc0004.wav|
Audio|Play|[Audio.Buffer]|[Channel.Voice]|
BreakScriptCurrent|
EndIf|
If|String|[String.Buffer1]|=|We are gathered here to pay tribute to one of our own, COL. ${[String.Name]}.|
Load|Audio|[Audio.Buffer]|48000|Data/Voice/Funeral/funpc0005.wav|
Audio|Play|[Audio.Buffer]|[Channel.Voice]|
BreakScriptCurrent|
EndIf|
If|String|[String.Buffer1]|=|It is always sad to lose a pilot...|
Load|Audio|[Audio.Buffer]|48000|Data/Voice/Funeral/funpc0006.wav|
Audio|Play|[Audio.Buffer]|[Channel.Voice]|
BreakScriptCurrent|
EndIf|
If|String|[String.Buffer1]|=|... but it is especially difficult when he is as young as ${[String.Callsign]}.|
Load|Audio|[Audio.Buffer]|48000|Data/Voice/Funeral/funpc0007.wav|
Audio|Play|[Audio.Buffer]|[Channel.Voice]|
BreakScriptCurrent|
EndIf|
If|String|[String.Buffer1]|=|He died without even a chance to prove himself.|
Load|Audio|[Audio.Buffer]|48000|Data/Voice/Funeral/funpc0008.wav|
Audio|Play|[Audio.Buffer]|[Channel.Voice]|
BreakScriptCurrent|
EndIf|
If|String|[String.Buffer1]|=|Farewell, ${[String.Callsign]}. You'll be missed.|
Load|Audio|[Audio.Buffer]|48000|Data/Voice/Funeral/funpc0010.wav|
Audio|Play|[Audio.Buffer]|[Channel.Voice]|
BreakScriptCurrent|
EndIf|
If|String|[String.Buffer1]|=|In just a few missions, ${[String.Callsign]} began what would surely have been a brilliant career.|
Load|Audio|[Audio.Buffer]|48000|Data/Voice/Funeral/funpc0013.wav|
Audio|Play|[Audio.Buffer]|[Channel.Voice]|
BreakScriptCurrent|
EndIf|
If|String|[String.Buffer1]|=|Now that career has been cut short.|
Load|Audio|[Audio.Buffer]|48000|Data/Voice/Funeral/funpc0014.wav|
Audio|Play|[Audio.Buffer]|[Channel.Voice]|
BreakScriptCurrent|
EndIf|
If|String|[String.Buffer1]|=|Who can say what ${[String.Callsign]} might have accomplished for the Confederation?|
Load|Audio|[Audio.Buffer]|48000|Data/Voice/Funeral/funpc0015.wav|
Audio|Play|[Audio.Buffer]|[Channel.Voice]|
BreakScriptCurrent|
EndIf|
If|String|[String.Buffer1]|=|Without a doubt, ${[String.Callsign]} was one of the Confederation's finest pilots.|
Load|Audio|[Audio.Buffer]|48000|Data/Voice/Funeral/funpc0016.wav|
Audio|Play|[Audio.Buffer]|[Channel.Voice]|
BreakScriptCurrent|
EndIf|
If|String|[String.Buffer1]|=|Time after time, he led the Confederation forces to victory.|
Load|Audio|[Audio.Buffer]|48000|Data/Voice/Funeral/funpc0017.wav|
Audio|Play|[Audio.Buffer]|[Channel.Voice]|
BreakScriptCurrent|
EndIf|
If|String|[String.Buffer1]|=|Now, as the Kilrathi enemy begins to flee the Vega Sector we bid farewell to a true hero.|
Load|Audio|[Audio.Buffer]|48000|Data/Voice/Funeral/funpc0018.wav|
Audio|Play|[Audio.Buffer]|[Channel.Voice]|
BreakScriptCurrent|
EndIf|
If|String|[String.Buffer1]|=|As we all know, the campaign for the Vega Sector has been long and hard.|
Load|Audio|[Audio.Buffer]|48000|Data/Voice/Funeral/funpc0019.wav|
Audio|Play|[Audio.Buffer]|[Channel.Voice]|
BreakScriptCurrent|
EndIf|
If|String|[String.Buffer1]|=|No one fought harder to hold back the advancing Kilrathi horde than ${[String.Callsign]}.|
Load|Audio|[Audio.Buffer]|48000|Data/Voice/Funeral/funpc0020.wav|
Audio|Play|[Audio.Buffer]|[Channel.Voice]|
BreakScriptCurrent|
EndIf|
If|String|[String.Buffer1]|=|Now he has made the ultimate sacrifice for the Confederation.|
Load|Audio|[Audio.Buffer]|48000|Data/Voice/Funeral/funpc0021.wav|
Audio|Play|[Audio.Buffer]|[Channel.Voice]|
BreakScriptCurrent|
EndIf|
//|WingMan Funeral
If|String|[String.Buffer1]|=|We are gathered here to pay our last respects to a good friend...|
Load|Audio|[Audio.Buffer]|48000|Data/Voice/Funeral/funwm0000.wav|
Audio|Play|[Audio.Buffer]|[Channel.Voice]|
BreakScriptCurrent|
EndIf|
If|String|[String.Buffer1]|=|...and one of the Terran Confederation's boldest defenders.|
Load|Audio|[Audio.Buffer]|48000|Data/Voice/Funeral/funwm0001.wav|
Audio|Play|[Audio.Buffer]|[Channel.Voice]|
BreakScriptCurrent|
EndIf|
If|String|[String.Buffer1]|=|Lieutenant Mariko Tanaka was one of our youngest pilots...|
Load|Audio|[Audio.Buffer]|48000|Data/Voice/Funeral/funwm0002.wav|
Audio|Play|[Audio.Buffer]|[Channel.Voice]|
BreakScriptCurrent|
EndIf|
If|String|[String.Buffer1]|=|...but also one of our most promising.|
Load|Audio|[Audio.Buffer]|48000|Data/Voice/Funeral/funwm0003.wav|
Audio|Play|[Audio.Buffer]|[Channel.Voice]|
BreakScriptCurrent|
EndIf|
If|String|[String.Buffer1]|=|Her death robs both our own hearts and the future of the Confederation.|
Load|Audio|[Audio.Buffer]|48000|Data/Voice/Funeral/funwm0004.wav|
Audio|Play|[Audio.Buffer]|[Channel.Voice]|
BreakScriptCurrent|
EndIf|
If|String|[String.Buffer1]|=|Captain Ian St. John was the maverick of the Tiger's Claw.|
Load|Audio|[Audio.Buffer]|48000|Data/Voice/Funeral/funwm0005.wav|
Audio|Play|[Audio.Buffer]|[Channel.Voice]|
BreakScriptCurrent|
EndIf|
If|String|[String.Buffer1]|=|He pushed us to look at things in new and different ways.|
Load|Audio|[Audio.Buffer]|48000|Data/Voice/Funeral/funwm0006.wav|
Audio|Play|[Audio.Buffer]|[Channel.Voice]|
BreakScriptCurrent|
EndIf|
If|String|[String.Buffer1]|=|Now that we are without him, we must remember to keep an open mind...|
Load|Audio|[Audio.Buffer]|48000|Data/Voice/Funeral/funwm0007.wav|
Audio|Play|[Audio.Buffer]|[Channel.Voice]|
BreakScriptCurrent|
EndIf|
If|String|[String.Buffer1]|=|...and look for unconventional responses to the Kilrathi challenge.|
Load|Audio|[Audio.Buffer]|48000|Data/Voice/Funeral/funwm0008.wav|
Audio|Play|[Audio.Buffer]|[Channel.Voice]|
BreakScriptCurrent|
EndIf|
If|String|[String.Buffer1]|=|The Terran Confederation has lost one of its best leaders...|
Load|Audio|[Audio.Buffer]|48000|Data/Voice/Funeral/funwm0009.wav|
Audio|Play|[Audio.Buffer]|[Channel.Voice]|
BreakScriptCurrent|
EndIf|
If|String|[String.Buffer1]|=|...Major Kien Chen, whom we all knew as Bossman.|
Load|Audio|[Audio.Buffer]|48000|Data/Voice/Funeral/funwm0010.wav|
Audio|Play|[Audio.Buffer]|[Channel.Voice]|
BreakScriptCurrent|
EndIf|
If|String|[String.Buffer1]|=|Many of us, myself included, turned to Major Chen for advice from time to time.|
Load|Audio|[Audio.Buffer]|48000|Data/Voice/Funeral/funwm0011.wav|
Audio|Play|[Audio.Buffer]|[Channel.Voice]|
BreakScriptCurrent|
EndIf|
If|String|[String.Buffer1]|=|Now we must find our own answers.|
Load|Audio|[Audio.Buffer]|48000|Data/Voice/Funeral/funwm0012.wav|
Audio|Play|[Audio.Buffer]|[Channel.Voice]|
BreakScriptCurrent|
EndIf|
If|String|[String.Buffer1]|=|Major Michael Casey was easily one of our most brilliant pilots.|
Load|Audio|[Audio.Buffer]|48000|Data/Voice/Funeral/funwm0013.wav|
Audio|Play|[Audio.Buffer]|[Channel.Voice]|
BreakScriptCurrent|
EndIf|
If|String|[String.Buffer1]|=|Though he rarely opened his heart to his fellow officers...|
Load|Audio|[Audio.Buffer]|48000|Data/Voice/Funeral/funwm0014.wav|
Audio|Play|[Audio.Buffer]|[Channel.Voice]|
BreakScriptCurrent|
EndIf|
If|String|[String.Buffer1]|=|...I feel sure that he would have wanted to die as he did...|
Load|Audio|[Audio.Buffer]|48000|Data/Voice/Funeral/funwm0015.wav|
Audio|Play|[Audio.Buffer]|[Channel.Voice]|
BreakScriptCurrent|
EndIf|
If|String|[String.Buffer1]|=|...in combat with the Kilrathi, at the controls of a starfighter.|
Load|Audio|[Audio.Buffer]|48000|Data/Voice/Funeral/funwm0016.wav|
Audio|Play|[Audio.Buffer]|[Channel.Voice]|
BreakScriptCurrent|
EndIf|
If|String|[String.Buffer1]|=|We are here to bid farewell to Captain Jeannette Devereaux...|
Load|Audio|[Audio.Buffer]|48000|Data/Voice/Funeral/funwm0017.wav|
Audio|Play|[Audio.Buffer]|[Channel.Voice]|
BreakScriptCurrent|
EndIf|
If|String|[String.Buffer1]|=|...our friend and comrade-at-arms.|
Load|Audio|[Audio.Buffer]|48000|Data/Voice/Funeral/funwm0018.wav|
Audio|Play|[Audio.Buffer]|[Channel.Voice]|
BreakScriptCurrent|
EndIf|
If|String|[String.Buffer1]|=|The Tiger's Claw will miss both her piloting skills...|
Load|Audio|[Audio.Buffer]|48000|Data/Voice/Funeral/funwm0019.wav|
Audio|Play|[Audio.Buffer]|[Channel.Voice]|
BreakScriptCurrent|
EndIf|
If|String|[String.Buffer1]|=|...and her fiery devotion to the Terran Confederation.|
Load|Audio|[Audio.Buffer]|48000|Data/Voice/Funeral/funwm0020.wav|
Audio|Play|[Audio.Buffer]|[Channel.Voice]|
BreakScriptCurrent|
EndIf|
If|String|[String.Buffer1]|=|Major James Taggart, one of our most seasoned veterans...|
Load|Audio|[Audio.Buffer]|48000|Data/Voice/Funeral/funwm0021.wav|
Audio|Play|[Audio.Buffer]|[Channel.Voice]|
BreakScriptCurrent|
EndIf|
If|String|[String.Buffer1]|=|...has fallen in battle with the Kilrathi foe.|
Load|Audio|[Audio.Buffer]|48000|Data/Voice/Funeral/funwm0022.wav|
Audio|Play|[Audio.Buffer]|[Channel.Voice]|
BreakScriptCurrent|
EndIf|
If|String|[String.Buffer1]|=|We will all miss Paladin's friendship, his wealth of experience...|
Load|Audio|[Audio.Buffer]|48000|Data/Voice/Funeral/funwm0023.wav|
Audio|Play|[Audio.Buffer]|[Channel.Voice]|
BreakScriptCurrent|
EndIf|
If|String|[String.Buffer1]|=|...and his tales of the first battles against the Kilrathi.|
Load|Audio|[Audio.Buffer]|48000|Data/Voice/Funeral/funwm0024.wav|
Audio|Play|[Audio.Buffer]|[Channel.Voice]|
BreakScriptCurrent|
EndIf|
If|String|[String.Buffer1]|=|Now we say goodbye to one of the newest members of our Squadron...|
Load|Audio|[Audio.Buffer]|48000|Data/Voice/Funeral/funwm0025.wav|
Audio|Play|[Audio.Buffer]|[Channel.Voice]|
BreakScriptCurrent|
EndIf|
If|String|[String.Buffer1]|=|...Lieutenant Todd Marshall, whom we all knew as Maniac.|
Load|Audio|[Audio.Buffer]|48000|Data/Voice/Funeral/funwm0026.wav|
Audio|Play|[Audio.Buffer]|[Channel.Voice]|
BreakScriptCurrent|
EndIf|
If|String|[String.Buffer1]|=|His enthusiasm and confidence were models for us all...|
Load|Audio|[Audio.Buffer]|48000|Data/Voice/Funeral/funwm0027.wav|
Audio|Play|[Audio.Buffer]|[Channel.Voice]|
BreakScriptCurrent|
EndIf|
If|String|[String.Buffer1]|=|...it is a shame to see his career end so soon, and so unfortunately.|
Load|Audio|[Audio.Buffer]|48000|Data/Voice/Funeral/funwm0028.wav|
Audio|Play|[Audio.Buffer]|[Channel.Voice]|
BreakScriptCurrent|
EndIf|
If|String|[String.Buffer1]|=|Sadly, we must now say goodbye to Captain Joseph Khumalo.|
Load|Audio|[Audio.Buffer]|48000|Data/Voice/Funeral/funwm0029.wav|
Audio|Play|[Audio.Buffer]|[Channel.Voice]|
BreakScriptCurrent|
EndIf|
If|String|[String.Buffer1]|=|Despite the pressures of the war we fight...|
Load|Audio|[Audio.Buffer]|48000|Data/Voice/Funeral/funwm0030.wav|
Audio|Play|[Audio.Buffer]|[Channel.Voice]|
BreakScriptCurrent|
EndIf|
If|String|[String.Buffer1]|=|...Captain Khumalo was always unaffected by the madness around him.|
Load|Audio|[Audio.Buffer]|48000|Data/Voice/Funeral/funwm0031.wav|
Audio|Play|[Audio.Buffer]|[Channel.Voice]|
BreakScriptCurrent|
EndIf|
If|String|[String.Buffer1]|=|He remained an island of stability for us, in a sea of insanity.|
Load|Audio|[Audio.Buffer]|48000|Data/Voice/Funeral/funwm0032.wav|
Audio|Play|[Audio.Buffer]|[Channel.Voice]|
BreakScriptCurrent|
EndIf|
If|String|[String.Buffer1]|=|Goodbye, Spirit... I hope I can fill the gap you leave.|
Load|Audio|[Audio.Buffer]|48000|Data/Voice/Player/funwm0034.wav|
Audio|Play|[Audio.Buffer]|[Channel.Voice]|
BreakScriptCurrent|
EndIf|
If|String|[String.Buffer1]|=|The Rec Room won't be the same without you, Hunter. Goodbye.|
Load|Audio|[Audio.Buffer]|48000|Data/Voice/Player/funwm0035.wav|
Audio|Play|[Audio.Buffer]|[Channel.Voice]|
BreakScriptCurrent|
EndIf|
If|String|[String.Buffer1]|=|I hope someday I'll make you proud, Bossman. Goodbye.|
Load|Audio|[Audio.Buffer]|48000|Data/Voice/Player/funwm0036.wav|
Audio|Play|[Audio.Buffer]|[Channel.Voice]|
BreakScriptCurrent|
EndIf|
If|String|[String.Buffer1]|=|So long, Iceman. I'll see that the Kilrathi pay for what they've done.|
Load|Audio|[Audio.Buffer]|48000|Data/Voice/Player/funwm0037.wav|
Audio|Play|[Audio.Buffer]|[Channel.Voice]|
BreakScriptCurrent|
EndIf|
If|String|[String.Buffer1]|=|Au revoir, Angel. We will carry on the fight for you.|
Load|Audio|[Audio.Buffer]|48000|Data/Voice/Player/funwm0038.wav|
Audio|Play|[Audio.Buffer]|[Channel.Voice]|
BreakScriptCurrent|
EndIf|
If|String|[String.Buffer1]|=|Goodbye, Paladin. I'll try to remember what you've taught me.|
Load|Audio|[Audio.Buffer]|48000|Data/Voice/Player/funwm0039.wav|
Audio|Play|[Audio.Buffer]|[Channel.Voice]|
BreakScriptCurrent|
EndIf|
If|String|[String.Buffer1]|=|Goodbye, Maniac. I swear I'll get the furball that took you down.|
Load|Audio|[Audio.Buffer]|48000|Data/Voice/Player/funwm0040.wav|
Audio|Play|[Audio.Buffer]|[Channel.Voice]|
BreakScriptCurrent|
EndIf|
If|String|[String.Buffer1]|=|Don't worry, Knight. We'll finish the job for you.|
Load|Audio|[Audio.Buffer]|48000|Data/Voice/Player/funwm0041.wav|
Audio|Play|[Audio.Buffer]|[Channel.Voice]|
BreakScriptCurrent|
EndIf|
EndScript|

SCRIPT|102|//|Office|
If|String|[String.Buffer1]|=|${[String.Name]}. Come in. I need to speak with you.|
Load|Audio|[Audio.Buffer]|48000|Data/Voice/Office/off0001.wav|
Audio|Play|[Audio.Buffer]|[Channel.Voice]|
BreakScriptCurrent|
EndIf|
If|String|[String.Buffer1]|=|Yes, sir?|
Load|Audio|[Audio.Buffer]|48000|Data/Voice/Player/off0002.wav|
Audio|Play|[Audio.Buffer]|[Channel.Voice]|
BreakScriptCurrent|
EndIf|
If|String|[String.Buffer1]|=|I've been speaking with sector command.|
Load|Audio|[Audio.Buffer]|48000|Data/Voice/Office/off0003.wav|
Audio|Play|[Audio.Buffer]|[Channel.Voice]|
BreakScriptCurrent|
EndIf|
If|String|[String.Buffer1]|=|The brass have been reviewing your record, and I have good news...|
Load|Audio|[Audio.Buffer]|48000|Data/Voice/Office/off0004.wav|
Audio|Play|[Audio.Buffer]|[Channel.Voice]|
BreakScriptCurrent|
EndIf|
If|String|[String.Buffer1]|=|The order came in this morning... I've been authorized to promote you.|
Load|Audio|[Audio.Buffer]|48000|Data/Voice/Office/off0005.wav|
Audio|Play|[Audio.Buffer]|[Channel.Voice]|
BreakScriptCurrent|
EndIf|
If|String|[String.Buffer1]|=|Congratulations, 1ST LT. ${[String.Name]}. Keep up the good work.|
Load|Audio|[Audio.Buffer]|48000|Data/Voice/Office/off0006.wav|
Audio|Play|[Audio.Buffer]|[Channel.Voice]|
BreakScriptCurrent|
EndIf|
If|String|[String.Buffer1]|=|Congratulations, CAPTAIN ${[String.Name]}. Keep up the good work.|
Load|Audio|[Audio.Buffer]|48000|Data/Voice/Office/off0007.wav|
Audio|Play|[Audio.Buffer]|[Channel.Voice]|
BreakScriptCurrent|
EndIf|
If|String|[String.Buffer1]|=|Congratulations, MAJOR ${[String.Name]}. Keep up the good work.|
Load|Audio|[Audio.Buffer]|48000|Data/Voice/Office/off0008.wav|
Audio|Play|[Audio.Buffer]|[Channel.Voice]|
BreakScriptCurrent|
EndIf|
If|String|[String.Buffer1]|=|Congratulations, LT. COL. ${[String.Name]}. Keep up the good work.|
Load|Audio|[Audio.Buffer]|48000|Data/Voice/Office/off0009.wav|
Audio|Play|[Audio.Buffer]|[Channel.Voice]|
BreakScriptCurrent|
EndIf|
If|String|[String.Buffer1]|=|Congratulations, COL. ${[String.Name]}. Keep up the good work.|
Load|Audio|[Audio.Buffer]|48000|Data/Voice/Office/off0010.wav|
Audio|Play|[Audio.Buffer]|[Channel.Voice]|
BreakScriptCurrent|
EndIf|
If|String|[String.Buffer1]|=|Thank you, sir. I'll do my best.|
Load|Audio|[Audio.Buffer]|48000|Data/Voice/Player/off0011.wav|
Audio|Play|[Audio.Buffer]|[Channel.Voice]|
BreakScriptCurrent|
EndIf|
If|String|[String.Buffer1]|=|Glad to hear it. Now, another thing I need to speak to you about...|
Load|Audio|[Audio.Buffer]|48000|Data/Voice/Office/off0012.wav|
Audio|Play|[Audio.Buffer]|[Channel.Voice]|
BreakScriptCurrent|
EndIf|
If|String|[String.Buffer1]|=|That ship you just bailed out of cost over a hundred million credits.|
Load|Audio|[Audio.Buffer]|48000|Data/Voice/Office/off0013.wav|
Audio|Play|[Audio.Buffer]|[Channel.Voice]|
BreakScriptCurrent|
EndIf|
If|String|[String.Buffer1]|=|It'll be weeks or months before the Tiger's Claw receives a replacement.|
Load|Audio|[Audio.Buffer]|48000|Data/Voice/Office/off0014.wav|
Audio|Play|[Audio.Buffer]|[Channel.Voice]|
BreakScriptCurrent|
EndIf|
If|String|[String.Buffer1]|=|I know, sir.|
Load|Audio|[Audio.Buffer]|48000|Data/Voice/Player/off0015.wav|
Audio|Play|[Audio.Buffer]|[Channel.Voice]|
BreakScriptCurrent|
EndIf|
If|String|[String.Buffer1]|=|If you have no choice but to eject, then do it...
Load|Audio|[Audio.Buffer]|48000|Data/Voice/Office/off0016.wav|
Audio|Play|[Audio.Buffer]|[Channel.Voice]|
BreakScriptCurrent|
EndIf|
If|String|[String.Buffer1]|=|...but don't let me catch you bailing out of a ship you could've flown home.|
Load|Audio|[Audio.Buffer]|48000|Data/Voice/Office/off0017.wav|
Audio|Play|[Audio.Buffer]|[Channel.Voice]|
BreakScriptCurrent|
EndIf|
If|String|[String.Buffer1]|=|You're about to receive a Golden Sun for ejecting and surviving...|
Load|Audio|[Audio.Buffer]|48000|Data/Voice/Office/off0018.wav|
Audio|Play|[Audio.Buffer]|[Channel.Voice]|
BreakScriptCurrent|
EndIf|
If|String|[String.Buffer1]|=|but you only get one of those per career.|
Load|Audio|[Audio.Buffer]|48000|Data/Voice/Office/off0019.wav|
Audio|Play|[Audio.Buffer]|[Channel.Voice]|
BreakScriptCurrent|
EndIf|
If|String|[String.Buffer1]|=|After that, ejecting just wastes the Confederation's starfighters.|
Load|Audio|[Audio.Buffer]|48000|Data/Voice/Office/off0020.wav|
Audio|Play|[Audio.Buffer]|[Channel.Voice]|
BreakScriptCurrent|
EndIf|
If|String|[String.Buffer1]|=|I understand, colonel. I'll keep it in mind.|
Load|Audio|[Audio.Buffer]|48000|Data/Voice/Player/off0021.wav|
Audio|Play|[Audio.Buffer]|[Channel.Voice]|
BreakScriptCurrent|
EndIf|
If|String|[String.Buffer1]|=|I'm counting on it, 2ND LT.|
Load|Audio|[Audio.Buffer]|48000|Data/Voice/Office/off0022.wav|
Audio|Play|[Audio.Buffer]|[Channel.Voice]|
BreakScriptCurrent|
EndIf|
If|String|[String.Buffer1]|=|I'm counting on it, 1ST LT.|
Load|Audio|[Audio.Buffer]|48000|Data/Voice/Office/off0023.wav|
Audio|Play|[Audio.Buffer]|[Channel.Voice]|
BreakScriptCurrent|
EndIf|
If|String|[String.Buffer1]|=|I'm counting on it, CAPTAIN.|
Load|Audio|[Audio.Buffer]|48000|Data/Voice/Office/off0024.wav|
Audio|Play|[Audio.Buffer]|[Channel.Voice]|
BreakScriptCurrent|
EndIf|
If|String|[String.Buffer1]|=|I'm counting on it, MAJOR.|
Load|Audio|[Audio.Buffer]|48000|Data/Voice/Office/off0025.wav|
Audio|Play|[Audio.Buffer]|[Channel.Voice]|
BreakScriptCurrent|
EndIf|
If|String|[String.Buffer1]|=|I'm counting on it, LT. COL.|
Load|Audio|[Audio.Buffer]|48000|Data/Voice/Office/off0026.wav|
